EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId,Season,days_to_event,weeks
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999198,A1067473,1,TRUE,0,24442,Attending,Attendee,Standard,09/08/2021,219,Autumn,24,3.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999199,A1067474,1,TRUE,0,24442,Attending,Attendee,Standard,09/08/2021,219,Autumn,24,3.428571429
Women and the Invention of the Renaissance,13/09/2021,Short Course,B999200,A1067475,1,TRUE,90,24534,Attending,Warburg staff and fellows. external students. unwaged,Warburg staff & fellows. external students. unwaged,09/08/2021,219,Autumn,35,5
Beginners Renaissance Latin Intensive,20/09/2021,Short Course,B999201,A1067476,1,TRUE,125,24496,Attending,Warburg staff/external students/unwaged,Warburg staff/external students/unwaged,09/08/2021,219,Autumn,42,6
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999202,A1067477,1,TRUE,0,24442,Attending,Attendee,Standard,09/08/2021,219,Autumn,24,3.428571429
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999206,A1067481,1,TRUE,0,24507,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999207,A1067482,1,TRUE,0,24442,Attending,Attendee,Standard,09/08/2021,219,Autumn,24,3.428571429
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR999221,A1067496,1,TRUE,0,24463,Attending,Attendee,Standard,09/08/2021,219,Autumn,73,10.42857143
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999228,A1067503,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999229,A1067504,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999230,A1067505,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Beginners Renaissance Latin Intensive,20/09/2021,Short Course,B999232,A1067507,1,TRUE,140,24496,Attending,Standard,Standard,09/08/2021,219,Autumn,42,6
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999234,A1067509,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999235,A1067510,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999236,A1067511,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999245,A1067520,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Troubling Anniversaries Conference,21/10/2021,Conference / Symposium,IHR999249,A1067524,1,TRUE,0,24463,Attending,Attendee,Standard,09/08/2021,219,Autumn,73,10.42857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999250,A1067525,1,TRUE,0,24442,Attending,Attendee,Standard,09/08/2021,219,Autumn,24,3.428571429
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999251,A1067526,1,TRUE,0,24507,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Truth and Trust; untruth especially in oppressive regimes,11/11/2021,Seminar,IHR999253,A1067528,1,TRUE,0,24552,Attending,Attendee,Standard,09/08/2021,219,Autumn,94,13.42857143
Autofiction: A Female Francophone Aesthetic of Exile,08/09/2021,Seminar,B999256,A1067531,1,TRUE,0,24520,Attending,Attendee,Standard,09/08/2021,219,Autumn,30,4.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B999257,A1067532,1,TRUE,0,24558,Attending,Attendee,Standard,09/08/2021,219,Autumn,24,3.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999267,A1067542,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999270,A1067545,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999272,A1067547,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999273,A1067548,1,TRUE,0,24574,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999276,A1067551,1,TRUE,0,24549,Attending,Attendee,Standard,09/08/2021,219,Summer,9,1.285714286
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999277,A1067552,1,TRUE,0,24549,Attending,Attendee,Standard,09/08/2021,219,Summer,9,1.285714286
Classical Greek Texts,05/10/2021,Short Course,B999279,A1067554,1,TRUE,160,24577,Attending,Standard,Standard,09/08/2021,219,Autumn,57,8.142857143
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999281,A1067556,1,TRUE,0,24507,Attending,Attendee,Standard,09/08/2021,219,Autumn,31,4.428571429
Caribbean Studies Seminar Series,12/10/2021,Seminar,B999282,A1067557,1,TRUE,0,24542,Attending,Attendee,Standard,10/08/2021,219,Autumn,63,9
Caribbean Studies Seminar Series,16/11/2021,Seminar,B999283,A1067558,1,TRUE,0,24545,Attending,Attendee,Standard,10/08/2021,219,Autumn,98,14
Caribbean Studies Seminar Series,07/12/2021,Seminar,B999284,A1067559,1,TRUE,0,24546,Attending,Attendee,Standard,10/08/2021,219,Winter,119,17
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999287,A1067562,1,TRUE,0,24549,Attending,Attendee,Standard,10/08/2021,219,Summer,8,1.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999288,A1067563,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999289,A1067564,1,TRUE,0,24574,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Narratives of Selfhood and Ambivalence,30/09/2021,Conference / Symposium,B999290,A1067565,1,TRUE,0,24529,Attending,Attendee,Standard,10/08/2021,219,Autumn,51,7.285714286
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999294,A1067569,1,TRUE,0,24549,Attending,Attendee,Standard,10/08/2021,219,Summer,8,1.142857143
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999296,A1067571,1,TRUE,0,24549,Attending,Attendee,Standard,10/08/2021,219,Summer,8,1.142857143
CANCELLED - IALS/European Criminal Law Webinar: Mutual Legal Assistance after Brexit,05/10/2021,,B999297,A1067572,1,TRUE,0,24471,Attending,Attendee,Standard,10/08/2021,219,Autumn,56,8
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999300,A1067575,1,TRUE,0,24549,Attending,Attendee,Standard,10/08/2021,219,Summer,8,1.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999304,A1067579,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999305,A1067580,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
History Lab Annual Conference- Material Culture as methodology: the objects that make history,18/08/2021,Conference / Symposium,B999306,A1067581,1,TRUE,0,24549,Attending,Attendee,Standard,10/08/2021,219,Summer,8,1.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999307,A1067582,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999309,A1067584,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999311,A1067586,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999316,A1067591,1,TRUE,0,24574,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Renaissance Italian Palaeography,06/10/2021,Short Course,B999318,A1067593,1,TRUE,250,24532,Attending,Standard,Standard,10/08/2021,219,Autumn,57,8.142857143
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999319,A1067594,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Classical Greek - Beginners,07/10/2021,Short Course,B999320,A1067595,1,TRUE,160,24576,Attending,Standard,Standard,10/08/2021,219,Autumn,58,8.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999321,A1067596,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999322,A1067597,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999323,A1067598,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999324,A1067599,1,TRUE,0,24507,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999325,A1067600,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999326,A1067601,1,TRUE,0,24574,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999327,A1067602,1,TRUE,0,24507,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999328,A1067603,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999330,A1067605,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999333,A1067608,1,TRUE,0,24507,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999334,A1067609,1,TRUE,0,24507,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999335,A1067610,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Women and the Invention of the Renaissance,13/09/2021,Short Course,B999336,A1067611,1,TRUE,100,24534,Attending,Standard,Standard,10/08/2021,219,Autumn,34,4.857142857
Gerald Aylmer Seminar 2021: New Ways to Work: future directions for archival and historical practice,17/09/2021,Conference / Symposium,IHR999337,A1067612,1,TRUE,0,24434,Attending,Attendee,Standard,10/08/2021,219,Autumn,38,5.428571429
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999343,A1067618,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999348,A1067623,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999351,A1067626,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999355,A1067630,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999356,A1067631,1,TRUE,0,24574,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999358,A1067633,1,TRUE,0,24574,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999360,A1067635,1,TRUE,0,24507,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Thomas Harriot in Global and Local Contexts: A Quatercentenary Conference,09/09/2021,Conference / Symposium,B999361,A1067636,1,TRUE,0,24507,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
‘The Raw and the Refined: Commodities. Processing. and Power in Global Perspective’ - Keynote Lecture,02/09/2021,Lecture,B999363,A1067638,1,TRUE,0,24558,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Late Medieval and Renaissance Latin (Beginner. Intermediate & Advanced),06/10/2021,Short Course,B999365,A1067640,1,TRUE,500,24525,Attending,Standard - Beginner Latin,Standard - Beginner Latin,10/08/2021,219,Autumn,57,8.142857143
The Latin American Community in London: An Intergenerational Conversation | Conversatorio intergeneracional e interseccional sobre la comunidad latina en Londres,09/09/2021,Seminar,B999366,A1067641,1,TRUE,0,24562,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999368,A1067643,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999369,A1067644,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999371,A1067648,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Being Human masterclass: promoting your event,09/09/2021,Workshop,B999372,A1067649,1,TRUE,0,24574,Attending,Attendee,Standard,10/08/2021,219,Autumn,30,4.285714286
Classical Reformations: Beyond Christian Humanism,02/09/2021,Conference / Symposium,B999374,A1067651,1,TRUE,0,24442,Attending,Attendee,Standard,10/08/2021,219,Autumn,23,3.285714286
Late Medieval and Renaissance Latin (Beginner. Intermediate & Advanced),06/10/2021,Short Course,B999376,A1067653,1,TRUE,400,24525,Attending,External students / unwaged - Beginner Latin,External students / unwaged - Beginner Latin,10/08/2021,219,Autumn,57,8.142857143
